Gene,importance
Glyma.11G222400,0.002119705914084008
Glyma.18G216600,0.0020949648406794804
Glyma.18G178300,0.0020937332328954243
Glyma.16G151800,0.002087347118459584
Glyma.12G146350,0.0020851039286829544
Glyma.17G061550,0.0020792133151658026
Glyma.10G123801,0.0020777809523072443
Glyma.16G197600,0.002067324719833451
Glyma.20G055100,0.0020587529034839644
Glyma.03G162500,0.002045801846060875
Glyma.11G061100,0.00204186444629092
Glyma.06G055300,0.0020380948110718254
Glyma.04G037200,0.001996501039417313
Glyma.15G162600,0.001988447022854932
Glyma.19G022400,0.001983953128736588
Glyma.18G197900,0.0019818328685154997
Glyma.12G116100,0.0019508667299449132
Glyma.10G191333,0.0019503736253712245
Glyma.08G235700,0.001932076035450044
Glyma.07G135900,0.0019176178311592221
Glyma.14G189800,0.0019131311680617542
Glyma.07G066251,0.001912614441144398
Glyma.04G152450,0.0018830590134124756
Glyma.06G259200,0.0018653111262860616
Glyma.17G235100,0.0018628067745291156
Glyma.11G055800,0.0018569516837217653
Glyma.19G128600,0.0018557024992261494
Glyma.08G268500,0.0018351307749861342
Glyma.10G048800,0.001834148207640519
Glyma.20G099750,0.0018339444560099532
Glyma.06G297800,0.0018063580832823277
Glyma.14G205300,0.001793801472971526
Glyma.02G037800,0.0017563606720579466
Glyma.17G047300,0.00175377246003556
Glyma.13G108300,0.0017507778345659487
Glyma.02G134700,0.0017330932100616979
Glyma.06G226451,0.0017263035773190834
Glyma.14G138450,0.0017082850714695732
Glyma.05G231200,0.001663464643080313
Glyma.04G026600,0.0016456993876649995
Glyma.16G162000,0.0016212422771792086
Glyma.02G282600,0.0016188578020189899
Glyma.07G261700,0.0016151495794495003
Glyma.05G236800,0.001609479514379632
Glyma.11G129900,0.0015895951132883198
Glyma.06G157000,0.0015805633228730314
Glyma.07G255200,0.0015805633228720378
Glyma.02G108400,0.0015805633228720365
Glyma.06G003500,0.0015779069139260505
Glyma.17G144400,0.0015501971395364723
Glyma.06G221900,0.0015425544256193404
Glyma.11G164500,0.0015420847084573624
Glyma.06G167800,0.0015252033654322783
Glyma.05G234700,0.0015241146327694699
Glyma.05G103850,0.0015222484132781404
Glyma.02G121400,0.0014951566044782156
Glyma.05G044100,0.001491607140744438
Glyma.14G155300,0.00147843034168035
Glyma.01G147550,0.0014779438304093624
Glyma.04G136400,0.0014779293412121627
Glyma.06G092300,0.0014743364026375625
Glyma.12G002600,0.0014536881717843462
Glyma.02G101400,0.001445086467205647
Glyma.15G260400,0.0014381389439830456
Glyma.03G247000,0.0014315529374125547
Glyma.19G244700,0.001430672982723933
Glyma.16G143900,0.0014287485113563835
Glyma.05G245000,0.0014280854493714597
Glyma.04G214300,0.0014263762838900183
Glyma.04G190900,0.001424036947636037
Glyma.17G061800,0.0014040328738239905
Glyma.02G169100,0.001385232003977585
Glyma.03G239700,0.001381676521131238
Glyma.03G049901,0.001377348038502774
Glyma.01G095298,0.0013703704007937104
Glyma.05G120500,0.0013670193837966138
Glyma.06G120700,0.00135556548514556
Glyma.01G208600,0.0013388301087857196
Glyma.17G223450,0.001322872133123735
Glyma.06G194000,0.001300577819963287
Glyma.09G087800,0.001300577819963275
Glyma.18G122900,0.0013005778199632746
Glyma.15G118200,0.0012895216627293918
Glyma.02G123200,0.001277353216035357
Glyma.06G220800,0.0012692468432346153
Glyma.10G036800,0.0012683986310710541
Glyma.06G279400,0.0012461279060667525
Glyma.10G098600,0.0012240732423183702
Glyma.01G093600,0.0012203473700304753
Glyma.03G151650,0.0012180315537149878
Glyma.17G201200,0.0012067449519568283
Glyma.16G031400,0.0012042387221882288
Glyma.11G052000,0.0011896545415563653
Glyma.03G152400,0.0011560691733006909
Glyma.11G071150,0.001154242464815915
Glyma.04G239800,0.0011384740407949343
Glyma.17G243900,0.0011380056042200424
Glyma.08G182200,0.001138005592552418
Glyma.18G273850,0.0011380055924678663
Glyma.09G208500,0.001138005592467866
Glyma.19G031600,0.00112344040568496
Glyma.19G079200,0.0011221645968011661
Glyma.02G177800,0.0010950586006954796
Glyma.09G037800,0.001083814849969396
Glyma.19G063800,0.001083814849969396
Glyma.10G116951,0.0010737096948207773
Glyma.14G102450,0.001070372602881576
Glyma.04G239500,0.0010571813919193723
Glyma.13G098600,0.0010504560909293395
Glyma.06G241300,0.0010501076895636605
Glyma.13G189100,0.0010481740340464786
Glyma.13G352800,0.0010456241809564638
Glyma.08G239100,0.0010447755019936643
Glyma.02G002000,0.0010444034008796003
Glyma.14G214300,0.0010421581510109894
Glyma.01G032400,0.0010404624518301707
Glyma.14G216466,0.0010334048569511358
Glyma.19G047200,0.0010326086298203744
Glyma.15G005600,0.0010271967890516482
Glyma.01G005100,0.001027087825829703
Glyma.10G108900,0.0010268277408750457
Glyma.07G250400,0.0010181291014864028
Glyma.12G191050,0.0010162763738324075
Glyma.20G128800,0.001016076422978047
Glyma.04G010100,0.001016076421846317
Glyma.19G207800,0.0010160764218463088
Glyma.03G183300,0.00100724106487534
Glyma.02G102400,0.0010024184701899722
Glyma.13G234800,0.000998943660097804
Glyma.09G099900,0.000997109661971847
Glyma.01G219900,0.0009948220324274056
Glyma.15G055900,0.000993496945804972
Glyma.20G128200,0.0009805943880678884
Glyma.14G109950,0.0009743011924833061
Glyma.10G221600,0.0009697290762884317
Glyma.02G205300,0.00096972907628841
Glyma.16G184100,0.0009573033739159836
Glyma.10G291050,0.0009561817670540032
Glyma.09G032200,0.0009483380081215035
Glyma.06G284500,0.0009483379937232266
Glyma.20G099100,0.0009458756814512796
Glyma.10G015933,0.0009399016309327229
Glyma.14G176700,0.0009393062033068099
Glyma.20G016300,0.0009321142798760846
Glyma.07G215600,0.0009289841571166253
Glyma.09G118800,0.0009289841571166253
Glyma.09G223900,0.0009289841571166253
Glyma.03G169000,0.000928984157116625
Glyma.13G065900,0.00091776363322166
Glyma.05G129600,0.0009170741038202566
Glyma.20G159500,0.0009031790416411735
Glyma.02G132500,0.0009031790416411642
Glyma.15G072800,0.0009031790416411627
Glyma.09G265700,0.0008670518799755169
Glyma.18G146200,0.0008670518799755167
Glyma.07G181600,0.0008509363323695272
Glyma.11G060300,0.0008429756265328632
Glyma.18G087600,0.0008429671055320975
Glyma.20G053750,0.0008429671055317577
Glyma.12G045300,0.0008429671055317524
Glyma.11G077700,0.0008412851360864662
Glyma.13G338900,0.0008139113456895156
Glyma.08G339500,0.0008128611379817781
Glyma.13G307700,0.0008128611376137355
Glyma.11G036300,0.0008128611374770603
Glyma.14G123500,0.0008128611374770575
Glyma.11G228000,0.0008128611374770519
Glyma.03G262700,0.0008128611374770472
Glyma.03G080600,0.000812861137477047
Glyma.16G083300,0.000812861137477047
Glyma.16G216000,0.0008059595109957215
Glyma.10G239400,0.0008041954179535633
Glyma.03G008900,0.0007741534642638525
Glyma.18G286600,0.0007741534642638525
Glyma.05G029600,0.0007741534642638139
Glyma.03G079200,0.0007557946010151457
Glyma.19G184200,0.0007486878897814873
Glyma.15G175900,0.0007421775603049564
Glyma.05G122000,0.000735590180169628
Glyma.15G229602,0.0007330704625520554
Glyma.01G218700,0.0007225433493340624
Glyma.06G036100,0.0007225432525654875
Glyma.03G072901,0.0007225432333738837
Glyma.07G101800,0.0007225432333129307
Glyma.09G196000,0.0007225432333129307
Glyma.11G045100,0.0007225432333129305
Glyma.04G102100,0.0007014348856553567
Glyma.06G322000,0.0006961087247770814
Glyma.13G123300,0.0006825003534796522
Glyma.09G138400,0.0006764821885641046
Glyma.20G246200,0.0006734962645008134
Glyma.15G150300,0.0006732789219506793
Glyma.07G219900,0.0006710992724359621
Glyma.13G035200,0.00066830891410343
Glyma.14G180900,0.0006657218575734236
Glyma.06G003550,0.0006620664079447626
Glyma.06G132600,0.0006587895469611642
Glyma.03G074167,0.0006568574848301292
Glyma.12G045850,0.0006526196946052337
Glyma.19G144500,0.000652619694605228
Glyma.06G227900,0.0006502889099816411
Glyma.18G192000,0.0006398108988078088
Glyma.06G013500,0.0006326016275185035
Glyma.04G248900,0.000602119361094109
Glyma.13G248900,0.0005889445505890185
Glyma.08G239150,0.0005813609874557698
Glyma.16G173100,0.0005419074249847347
Glyma.18G157200,0.0005419074249846968
Glyma.04G020600,0.0005419074249846946
Glyma.12G234700,0.0005416502311427681
Glyma.02G154300,0.0005406249863960844
Glyma.08G208902,0.0005400513246348289
Glyma.11G158601,0.0005399676098945471
Glyma.17G031900,0.000539900360447709
Glyma.06G115000,0.0005397045492733781
Glyma.11G130551,0.0005395578665324049
Glyma.10G271500,0.0005393751472978635
Glyma.08G243200,0.0005393642939100701
Glyma.08G346600,0.0005392256285260142
Glyma.03G242900,0.0005392113681439797
Glyma.06G154166,0.0005391945700798282
Glyma.15G132400,0.0005385755288300028
Glyma.18G014400,0.0005382209799167743
Glyma.15G221000,0.000537703281920733
Glyma.03G120300,0.0005376919391673769
Glyma.16G200050,0.0005372790991196436
Glyma.02G115300,0.0005368925378886842
Glyma.12G184432,0.0005365110351752471
Glyma.09G054400,0.0005360198680216659
Glyma.08G083451,0.0005355320435142893
Glyma.03G219033,0.0005352987978507383
Glyma.16G038500,0.0005350087528232163
Glyma.14G130800,0.000534484035601346
Glyma.02G191600,0.0005340988284167733
Glyma.17G038100,0.0005333057198262107
Glyma.03G022700,0.0005331915358996099
Glyma.02G094500,0.000533095922139418
Glyma.12G131800,0.000532484831367393
Glyma.12G027500,0.0005324739759981495
Glyma.13G219000,0.0005324270578759943
Glyma.09G012900,0.000532286020577914
Glyma.02G068900,0.0005317416564458846
Glyma.03G044500,0.0005316752462464373
Glyma.11G244700,0.0005316632547836875
Glyma.06G195000,0.0005314935724479601
Glyma.05G076400,0.0005314861283503845
Glyma.09G233900,0.0005312817892006846
Glyma.11G195100,0.000531000036283409
Glyma.07G026900,0.0005309733132280521
Glyma.14G068000,0.0005309477234314083
Glyma.09G197100,0.0005308483492671244
Glyma.08G251800,0.0005305260884766108
Glyma.05G121700,0.0005303229843620562
Glyma.11G147600,0.0005302599666273311
Glyma.12G212900,0.0005302398321101971
Glyma.06G205500,0.0005298650377629819
Glyma.03G056300,0.0005293049267291608
Glyma.08G300000,0.0005291063698624559
Glyma.02G200400,0.0005287893993524242
Glyma.13G202600,0.0005287037917370369
Glyma.18G006500,0.0005286601945967842
Glyma.10G181500,0.0005280827394400328
Glyma.18G194700,0.0005275062299003254
Glyma.13G193400,0.0005272612793104411
Glyma.14G111600,0.000526318207489549
Glyma.13G316400,0.0005250194447562678
Glyma.02G040802,0.0005249728179539203
Glyma.16G106300,0.0005238438441518747
Glyma.05G078000,0.0005237887113878041
Glyma.03G184500,0.0005237629647243067
Glyma.17G008200,0.0005235761981400935
Glyma.20G192100,0.0005230746834352357
Glyma.18G097966,0.0005226649773657652
Glyma.12G011700,0.000522400031637464
Glyma.13G046500,0.0005218367796148949
Glyma.02G088600,0.0005213734763899031
Glyma.02G220600,0.0005202311279853102
Glyma.08G284201,0.0005202311279853092
Glyma.07G246650,0.0005198542859121588
Glyma.02G180500,0.0005193279495931736
Glyma.20G160800,0.000519327948943669
Glyma.10G048900,0.0005193279489436318
Glyma.12G105000,0.0005187711492032381
Glyma.10G254600,0.0005184405895045643
Glyma.06G035400,0.0005183462325940497
Glyma.15G179800,0.000517652263572802
Glyma.02G219333,0.0005172752693035757
Glyma.13G248600,0.000516500844110926
Glyma.16G059400,0.0005161023095092271
Glyma.02G261900,0.000515989198451166
Glyma.16G163100,0.0005152512897435565
Glyma.12G187300,0.0005148120537354708
Glyma.13G315900,0.0005133859815644484
Glyma.18G294600,0.0005118014585729581
Glyma.07G026000,0.0005118014569299925
Glyma.08G115150,0.0005118014569299916
Glyma.07G262900,0.0005100305281172408
Glyma.19G034766,0.000510030517632657
Glyma.13G270700,0.0005091747617305887
Glyma.06G073800,0.000508038210923154
Glyma.13G304800,0.000507995547697303
Glyma.03G176900,0.0005068274274253057
Glyma.04G239950,0.0005057802633190565
Glyma.12G183200,0.0005057802633190495
Glyma.08G094800,0.0005041370987965473
Glyma.12G019400,0.0005031997517715055
Glyma.03G038800,0.0005031997517715053
Glyma.05G102800,0.0005002222384474121
Glyma.12G220000,0.0004967484729026409
Glyma.03G212400,0.0004967484729026406
Glyma.04G166900,0.000496748472902631
Glyma.07G106900,0.0004926431136224571
Glyma.18G228200,0.0004896292969273618
Glyma.13G150100,0.0004877166824862278
Glyma.15G227300,0.0004877166824862258
Glyma.18G087400,0.0004845627239281173
Glyma.04G049200,0.0004816954888790898
Glyma.01G147700,0.00047416899686171727
Glyma.07G013500,0.0004741689968616107
Glyma.12G215000,0.00046449207855869026
Glyma.20G148781,0.0004644920785583033
Glyma.11G162100,0.0004583224390040377
Glyma.09G042300,0.00045159112498222004
Glyma.09G257100,0.00045158952082136316
Glyma.01G162800,0.0004515895208205946
Glyma.07G039400,0.00045158952082059354
Glyma.08G318100,0.0004515895208205816
Glyma.09G218700,0.0004515895208205816
Glyma.06G033500,0.000451589520820576
Glyma.15G176200,0.00043352594006062264
Glyma.12G081100,0.00043352594000756835
Glyma.12G158000,0.0004335259399881953
Glyma.14G148900,0.00043352593998777147
Glyma.16G075300,0.00043352593998775845
Glyma.10G090600,0.00043352593998775845
Glyma.08G108400,0.00043352593998775845
Glyma.02G207800,0.0004335259399877584
Glyma.11G100300,0.00043352593998775835
Glyma.13G195800,0.00043352593998775835
Glyma.11G172700,0.00043352593998775786
Glyma.12G033300,0.0004335259399877419
Glyma.04G205100,0.0004315697116400059
Glyma.04G103933,0.00040643056873894005
Glyma.06G099000,0.00040643056873867193
Glyma.18G300300,0.0004064305687386065
Glyma.16G126200,0.0004064305687385343
Glyma.12G131100,0.0004064305687385307
Glyma.05G061200,0.0004064305687385283
Glyma.03G227100,0.0004064305687385235
Glyma.03G073744,0.00040643056873852345
Glyma.03G247900,0.00040643056873841796
Glyma.02G162600,0.0004064305687383412
Glyma.08G017051,0.0003874954621366957
Glyma.10G183900,0.00036127167782858534
Glyma.09G026000,0.00036127163926464716
Glyma.06G069100,0.00036127161733793964
Glyma.02G279600,0.0003612716166806047
Glyma.06G094400,0.00036127161665653544
Glyma.02G140500,0.0003612716166565177
Glyma.03G088300,0.0003612716166565123
Glyma.13G260500,0.00036127161665648307
Glyma.14G091300,0.0003612716166564788
Glyma.13G245200,0.0003612716166564776
Glyma.08G030700,0.00036127161665647353
Glyma.05G234100,0.000361271616656467
Glyma.12G054833,0.00036127161665646654
Glyma.09G148500,0.00036127161665646534
Glyma.15G120600,0.0003612716166564653
Glyma.08G247500,0.0003612716166564653
Glyma.09G017100,0.0003612716166564653
Glyma.09G166300,0.0003612716166564653
Glyma.20G055800,0.00036127161665646507
Glyma.05G049100,0.00036127161665646464
Glyma.13G244000,0.00036127161665646464
Glyma.14G178400,0.00036127161665646426
Glyma.08G077000,0.00036127161665646415
Glyma.03G110000,0.00036127161665646247
Glyma.09G240400,0.00036127161665637075
Glyma.13G201300,0.0003538552252565407
Glyma.17G129600,0.00034040648110654736
Glyma.06G201900,0.0003178342668531968
Glyma.12G002250,0.00031507437012867954
Glyma.11G238500,0.000270954405782458
Glyma.20G245300,0.0002709537125965952
Glyma.16G044133,0.0002709537125712279
Glyma.15G017400,0.0002709537124923819
Glyma.20G159600,0.00027095371249237016
Glyma.12G006200,0.0002709537124923491
Glyma.15G091500,0.000270953712492349
Glyma.13G359500,0.000270953712492349
Glyma.09G273000,0.000270953712492349
Glyma.09G270900,0.000270953712492349
Glyma.13G186100,0.000270953712492349
Glyma.08G139400,0.00027095371249224613
Glyma.09G158600,0.0002691426644974181
Glyma.03G168800,0.00026903884526622716
Glyma.11G146100,0.0002683618806339188
Glyma.04G038050,0.0002677713641954124
Glyma.02G023500,0.0002674764045795416
Glyma.17G028100,0.00026702684709428227
Glyma.06G218300,0.0002667127317612245
Glyma.03G227500,0.0002651267509333772
Glyma.15G085750,0.00026421742719210783
Glyma.03G218800,0.00026039442543915575
Glyma.18G263200,0.00025920584017534925
Glyma.18G291000,0.0002568318939157726
Glyma.18G301600,0.00025512642501489285
Glyma.19G124000,0.00025151677024734705
Glyma.14G079450,0.0002370758130890545
Glyma.13G178650,0.000226000965670941
Glyma.20G093100,0.00022424549258468653
Glyma.09G096800,0.00018617373299204172
Glyma.13G183300,0.00018024397360301233
Glyma.16G181100,0.0001793245767827833
Glyma.02G241800,0.00017913050996793377
Glyma.05G086600,0.00017855271045837207
Glyma.15G187750,0.00017763326663127997
Glyma.09G110950,0.0001774667590593155
Glyma.19G148900,0.00017673719375999738
Glyma.04G102600,0.00017647572263450304
Glyma.07G238550,0.00017614276126079657
Glyma.18G206600,0.00017546485397785895
Glyma.02G119200,0.00017467770184410454
Glyma.15G270400,0.00017447812963252278
Glyma.09G118900,0.0001731527850572816
Glyma.07G096950,0.00013470722408152642
Glyma.17G036300,0.00013431258101294515
Glyma.07G214050,0.00013234804420430847
Glyma.18G297700,0.0001304260059179218
Glyma.08G019900,0.00012977974096338866
Glyma.14G093700,0.00012954889831312059
Glyma.10G189800,0.00012726835427279363
Glyma.14G103600,0.00011248839491569884
Glyma.03G166600,0.00010809261210111274
Glyma.07G019500,0.00010743280803107097
Glyma.02G155701,9.898165169383307e-05
Glyma.07G136200,8.994468968409542e-05
Glyma.15G231500,8.992832298153365e-05
Glyma.02G108450,8.920541935254321e-05
Glyma.12G054900,8.619251740313624e-05
Glyma.01G160400,8.596811285310475e-05
Glyma.10G109400,7.591760805176779e-05
Glyma.11G013400,6.737570567764097e-05
Glyma.14G106600,6.687583040626072e-05
Glyma.02G064700,6.460778617178555e-05
Glyma.11G156500,6.230983166044621e-05
Glyma.08G043200,5.9424286673212226e-05
Glyma.13G236600,5.376201827042749e-05
Glyma.18G241600,5.1135687172385926e-05
Glyma.17G136150,4.4082345438717916e-05
Glyma.20G122251,3.5521679193106895e-05
Glyma.09G057100,2.6777909371710276e-05
Glyma.10G087200,2.675205630516068e-05
Glyma.17G141000,2.2550684113927832e-05
Glyma.19G190400,2.1525693979804644e-05
Glyma.07G164350,2.133288291511377e-05
Glyma.19G194432,1.3890470604996057e-05
Glyma.12G127200,1.2382401978833711e-05
Glyma.07G175700,1.0282027429739392e-05
Glyma.19G177300,8.326904233069094e-06
Glyma.09G213400,5.125071865207623e-06
Glyma.19G174100,4.1156473543698e-06
Glyma.08G248400,3.7904368126153875e-06
Glyma.03G207250,3.77324682081071e-06
Glyma.13G202900,2.9961822050913986e-06
Glyma.08G005400,2.675054047016908e-06
Glyma.15G247900,2.493612231802725e-06
Glyma.08G004250,1.980745803638884e-06
Glyma.02G046000,1.8604512586297036e-06
Glyma.15G153200,1.6800993577803754e-06
Glyma.09G158700,1.6471270870330662e-06
Glyma.15G128300,1.4697917728073237e-06
Glyma.02G294700,1.4627246006698846e-06
Glyma.08G310100,1.3603701033603545e-06
Glyma.15G266200,1.2426781394691673e-06
Glyma.06G111250,1.2192258865564799e-06
Glyma.08G183500,1.188858940308257e-06
Glyma.02G084800,1.0848741076631027e-06
Glyma.18G219900,1.0792573676532227e-06
Glyma.13G184600,1.042151717063699e-06
Glyma.09G116800,1.0413942468119293e-06
Glyma.19G151600,9.951239045736142e-07
Glyma.04G234200,9.781645555506115e-07
Glyma.02G055000,9.05063922354183e-07
Glyma.12G012266,8.335207698807282e-07
Glyma.13G122733,8.270657150742885e-07
Glyma.16G124350,7.722059002604978e-07
Glyma.20G184600,7.408269100029063e-07
Glyma.15G164500,7.249138498593702e-07
Glyma.09G163500,7.244582426710696e-07
Glyma.20G050100,7.057649158412461e-07
Glyma.20G191751,6.939675254944067e-07
Glyma.09G005000,6.929504109130892e-07
Glyma.20G240100,6.750409867601283e-07
Glyma.16G045600,6.31030872925812e-07
Glyma.02G054701,6.262533213988503e-07
Glyma.09G249400,6.14501174046819e-07
Glyma.20G075600,6.034748998522063e-07
Glyma.16G107400,5.981520963764714e-07
Glyma.03G068300,5.640014342802391e-07
Glyma.01G001150,5.620340909044286e-07
Glyma.20G077501,5.403639117312129e-07
Glyma.08G353200,5.347332038695857e-07
Glyma.07G203000,5.340657580969591e-07
Glyma.02G059100,5.325507794690053e-07
Glyma.10G191000,5.311515985402286e-07
Glyma.10G267600,5.218853225760636e-07
Glyma.18G062700,5.19041112460748e-07
Glyma.13G305100,4.830332225882365e-07
Glyma.12G122233,4.6702014582876505e-07
Glyma.13G186200,4.5461330609795184e-07
Glyma.12G071600,4.500815478880587e-07
Glyma.18G007500,4.5008154787836794e-07
Glyma.11G081500,4.3101354342514255e-07
Glyma.16G060100,3.95366425007697e-07
Glyma.02G211900,3.8423211716089263e-07
Glyma.18G184250,3.8374413470240475e-07
Glyma.16G108950,3.683677517183581e-07
Glyma.17G082500,3.647768315259738e-07
Glyma.06G084200,3.6413512982944186e-07
Glyma.15G049200,3.4848777842560764e-07
Glyma.10G281800,3.299999773543727e-07
Glyma.10G193700,3.2946512069835117e-07
Glyma.06G271200,3.2547131667319693e-07
Glyma.02G116633,3.0921214446982974e-07
Glyma.02G155800,3.075573838927323e-07
Glyma.01G141600,3.017891047535567e-07
Glyma.06G309200,2.9713014734369433e-07
Glyma.17G212400,2.8745374556999486e-07
Glyma.05G005400,2.8273227055147284e-07
Glyma.14G063600,2.791248192087347e-07
Glyma.08G279000,2.7597109139694726e-07
Glyma.01G077100,2.74361936588259e-07
Glyma.13G267400,2.733854685362645e-07
Glyma.03G017350,2.727669808804085e-07
Glyma.15G119800,2.713942599138366e-07
Glyma.14G121200,2.7069657206724056e-07
Glyma.12G096100,2.703464756311187e-07
Glyma.10G028300,2.678419295718141e-07
Glyma.09G132400,2.629601842880139e-07
Glyma.06G130400,2.5885518622039076e-07
Glyma.08G353100,2.5720326235992455e-07
Glyma.02G208700,2.563236248173754e-07
Glyma.10G266200,2.4004547363231504e-07
Glyma.02G028600,2.4004359275546337e-07
Glyma.06G235000,2.2845347696835646e-07
Glyma.20G055350,2.267756890748852e-07
Glyma.09G094100,2.2484067611539224e-07
Glyma.04G211600,2.184810779047626e-07
Glyma.04G159300,2.1101043414248007e-07
Glyma.07G143900,2.0714432414004144e-07
Glyma.11G242200,2.055482423350765e-07
Glyma.15G088400,1.9624448297190373e-07
Glyma.01G020600,1.9513008032124156e-07
Glyma.07G239400,1.9049396015915762e-07
Glyma.17G180350,1.8581123868230228e-07
Glyma.20G105600,1.8279827339095913e-07
Glyma.14G194200,1.820699718272233e-07
Glyma.07G037500,1.744523669311951e-07
Glyma.18G299000,1.6237983559321787e-07
Glyma.09G158900,1.56545461642682e-07
Glyma.12G229800,1.5304468989535376e-07
Glyma.04G241700,1.5167786958503022e-07
Glyma.15G129500,1.500271826261228e-07
Glyma.19G131300,1.4537841013447193e-07
Glyma.11G162600,1.4422903064057448e-07
Glyma.18G174900,1.4386613114361483e-07
Glyma.19G037500,1.4377605001671238e-07
Glyma.08G353400,1.3687682148053066e-07
Glyma.15G046500,1.3655067368511696e-07
Glyma.04G109101,1.348338630933054e-07
Glyma.20G237200,1.321387962614844e-07
Glyma.20G183932,1.2732017975592793e-07
Glyma.03G147100,1.261887222387856e-07
Glyma.03G011800,1.2222768603039866e-07
Glyma.03G052200,1.2113094383767088e-07
Glyma.02G161600,1.2021462567855498e-07
Glyma.11G167900,1.1891175348081452e-07
Glyma.08G091100,1.1890708242087386e-07
Glyma.13G065451,1.1175081207632875e-07
Glyma.19G149100,1.1149020193720472e-07
Glyma.14G122300,1.0549039151245316e-07
Glyma.07G231300,1.051363218659973e-07
Glyma.12G153850,1.041069168729742e-07
Glyma.03G041950,1.0407877684292612e-07
Glyma.20G182200,1.0318600356345807e-07
Glyma.03G248200,1.0169124992834391e-07
Glyma.09G279200,1.0161656906770451e-07
Glyma.08G173050,1.0092749694218446e-07
Glyma.18G114500,9.957857847940167e-08
Glyma.07G163500,9.634839915281969e-08
Glyma.15G242400,9.545407092443085e-08
