Gene,importance
Glyma.08G312100,0.00037829202689807086
Glyma.08G284500,0.0003739211503164404
Glyma.06G200232,0.0003701321300812337
Glyma.19G194750,0.00037013054879582994
Glyma.13G368000,0.0003689926939689604
Glyma.07G214050,0.00036897684221218413
Glyma.11G226550,0.00036693480454912943
Glyma.08G228400,0.00036599636723971373
Glyma.19G137800,0.0003655065901224078
Glyma.02G006200,0.00036511141862017454
Glyma.14G049900,0.0003647288736042932
Glyma.09G158500,0.00036402999551423385
Glyma.08G353000,0.00036303761580955095
Glyma.07G141750,0.00036248455138456425
Glyma.08G091100,0.0003621875932536852
Glyma.10G295300,0.0003621104399691008
Glyma.09G085400,0.0003608342660286172
Glyma.10G252150,0.0003605509309276198
Glyma.06G272000,0.0003593959648687813
Glyma.20G178000,0.00035935897342687274
Glyma.09G058200,0.0003592472130276452
Glyma.08G307400,0.00035879997691295936
Glyma.15G174000,0.0003587027925903569
Glyma.15G049200,0.0003585906844366099
Glyma.14G032800,0.00035855298281665325
Glyma.13G124066,0.0003566671068223066
Glyma.14G182200,0.00035573448799729857
Glyma.08G154201,0.0003550286163206906
Glyma.12G097400,0.0003525064963256061
Glyma.02G054300,0.00035161253859870443
Glyma.08G327600,0.0003508135179076806
Glyma.19G094100,0.0003501135861983368
Glyma.07G062000,0.00034941558793436553
Glyma.19G009000,0.0003492960919937127
Glyma.05G107500,0.0003485814193476798
Glyma.18G218500,0.0003469366374208069
Glyma.08G234100,0.0003455668459403616
Glyma.10G078100,0.0003449366190812241
Glyma.15G119500,0.0003445215746923692
Glyma.09G048900,0.00034419469066169036
Glyma.09G037800,0.0003429709107584078
Glyma.09G186600,0.000342608623091964
Glyma.04G253250,0.00034192459710140474
Glyma.10G226000,0.0003361900390384739
Glyma.08G174900,0.0003342465512572755
Glyma.11G075900,0.00033225629764371004
Glyma.12G217600,0.0003320523784972187
Glyma.03G229700,0.00033191842772933427
Glyma.17G172100,0.00033130923245471087
Glyma.01G211800,0.00032919799586490046
Glyma.03G001500,0.00032835480004774544
Glyma.13G090100,0.00032720941718999497
Glyma.09G007750,0.0003262214776643097
Glyma.03G238700,0.0003241287274040151
Glyma.05G064900,0.00032145402843553766
Glyma.05G184500,0.00032053810095211406
Glyma.19G048300,0.0003191662628494338
Glyma.10G252600,0.0003190183414079488
Glyma.06G189000,0.000318776211739501
Glyma.16G160800,0.0003183863894267762
Glyma.14G037600,0.00031803441914827617
Glyma.02G029000,0.00031707932908349304
Glyma.06G149000,0.0003164742007833761
Glyma.16G129750,0.0003164426864731786
Glyma.01G028400,0.0003164144957643329
Glyma.14G096400,0.00031602675902797704
Glyma.10G171100,0.0003157211491367602
Glyma.12G234600,0.00031240921767332976
Glyma.19G028301,0.00031218555698786006
Glyma.08G132500,0.00031211831375432966
Glyma.05G154400,0.0003116381314683106
Glyma.U036600,0.00031072056357488186
Glyma.09G255000,0.00031025369095449075
Glyma.05G146200,0.00030987962684330984
Glyma.13G183400,0.0003095913753708685
Glyma.12G081800,0.00030875399879920387
Glyma.08G118900,0.0003083712555845763
Glyma.03G151650,0.00030810195624956485
Glyma.20G011551,0.00030792759918442386
Glyma.08G244800,0.0003077286485498813
Glyma.17G239601,0.00030730870884658533
Glyma.19G142800,0.0003050745177524306
Glyma.08G110701,0.0003027339312010507
Glyma.13G097650,0.0003017517555223938
Glyma.11G167500,0.0003014403277048997
Glyma.06G003100,0.00029996423688697445
Glyma.19G085166,0.0002989187000061484
Glyma.03G104950,0.00029862440395273546
Glyma.19G225000,0.00029809686994877423
Glyma.06G216750,0.00029633560397436987
Glyma.07G238625,0.0002959573271938313
Glyma.08G352900,0.00029589330161846375
Glyma.13G177100,0.00029587840943218484
Glyma.20G124400,0.0002957235731547476
Glyma.17G224551,0.00029532069211094105
Glyma.05G091600,0.0002945250614731619
Glyma.12G197400,0.0002936576401785745
Glyma.13G090400,0.0002929377565014465
Glyma.08G268601,0.00029264125335926283
Glyma.10G077500,0.00029250890790847586
Glyma.03G044900,0.0002922514827048935
Glyma.09G049200,0.0002919132693899151
Glyma.18G251850,0.000290840912946921
Glyma.01G135200,0.00029069921386848315
Glyma.01G165750,0.0002905608053834502
Glyma.02G234150,0.0002903049637950958
Glyma.10G246300,0.00028968236574839607
Glyma.11G233200,0.00028934870234938886
Glyma.16G071800,0.00028865334180199967
Glyma.10G142900,0.0002875325818764946
Glyma.04G129200,0.0002873531182659274
Glyma.10G224950,0.0002867740095830693
Glyma.14G213800,0.0002861547452917142
Glyma.05G208941,0.0002858675314257212
Glyma.03G171500,0.0002851695106972682
Glyma.11G238300,0.0002840731368526467
Glyma.07G209633,0.00028387347473401336
Glyma.11G221550,0.0002836426743230923
Glyma.08G271300,0.0002835615247466247
Glyma.18G273500,0.0002825357104857947
Glyma.09G027300,0.00028238848667487673
Glyma.15G196100,0.0002819204534044465
Glyma.15G145700,0.00028168948533831495
Glyma.09G151400,0.00028130252506488907
Glyma.20G070300,0.0002811756846002645
Glyma.05G167500,0.00028106404032471327
Glyma.07G221700,0.0002806455100665376
Glyma.02G297802,0.00028005759180987466
Glyma.18G254000,0.0002777372010947115
Glyma.02G021500,0.000276834248112614
Glyma.18G219700,0.00027602256881288797
Glyma.06G226000,0.00027600673385893074
Glyma.15G218100,0.000275874912103363
Glyma.04G003100,0.0002755927140143123
Glyma.08G281200,0.0002754953029556646
Glyma.10G060950,0.00027547818854256503
Glyma.15G145600,0.00027431558997268986
Glyma.04G077600,0.00027418088534547055
Glyma.10G111750,0.0002739413232070305
Glyma.13G148900,0.0002736415395217868
Glyma.02G019566,0.0002733226952985061
Glyma.03G026925,0.0002716743754096999
Glyma.20G242600,0.0002712322042357658
Glyma.01G100400,0.00027075982922971725
Glyma.19G131300,0.000270742769788854
Glyma.11G056800,0.000269995905235226
Glyma.20G063501,0.00026982020242750893
Glyma.08G344500,0.00026966593325545164
Glyma.06G294900,0.0002691799736912786
Glyma.06G175000,0.0002689845004607883
Glyma.10G142400,0.00026866351100175283
Glyma.14G013250,0.0002685275283635651
Glyma.02G199900,0.00026809984648023605
Glyma.10G193900,0.0002679323664333693
Glyma.04G172200,0.0002674354099007531
Glyma.18G260332,0.00026661917838709893
Glyma.14G213500,0.00026654106415244634
Glyma.11G189050,0.000266079059886796
Glyma.13G070450,0.00026581485791909445
Glyma.09G260800,0.0002657961259505113
Glyma.07G198100,0.00026552742125493306
Glyma.11G218900,0.0002653840031757806
Glyma.12G184432,0.00026517058570349364
Glyma.16G050300,0.000264140645858868
Glyma.19G048700,0.00026348132498479394
Glyma.06G178500,0.0002634504170331433
Glyma.07G143800,0.0002633343743937419
Glyma.03G192700,0.00026328282642916636
Glyma.16G140100,0.0002631462253170258
Glyma.08G316300,0.0002628465061606411
Glyma.18G242100,0.0002625548226620505
Glyma.02G023600,0.00026213582215929977
Glyma.10G080152,0.0002621262867054981
Glyma.05G071200,0.0002621118416755673
Glyma.18G219800,0.00026209412451984825
Glyma.20G184600,0.00026185555406096206
Glyma.05G088100,0.0002614801140498613
Glyma.12G161400,0.0002607780236229713
Glyma.02G216425,0.00026027774805523863
Glyma.14G089021,0.0002600123179115499
Glyma.08G279101,0.00025964481687400654
Glyma.07G045000,0.00025955680091217575
Glyma.03G209200,0.00025936450666395617
Glyma.06G092351,0.00025890324592324693
Glyma.17G222900,0.0002588820145943014
Glyma.08G128200,0.00025853831038282924
Glyma.06G255500,0.00025846939243149653
Glyma.19G120400,0.00025773675217103975
Glyma.20G127100,0.0002574222300754301
Glyma.13G053200,0.00025732884820503467
Glyma.10G007000,0.00025648016056555424
Glyma.08G311101,0.00025627307859583064
Glyma.08G235800,0.0002560274285405227
Glyma.06G267250,0.0002557534629534739
Glyma.19G095100,0.000254493760745173
Glyma.06G189300,0.0002544480901592557
Glyma.15G065100,0.00025420543861190463
Glyma.05G094500,0.0002535005738356683
Glyma.02G073800,0.0002532943054186852
Glyma.10G085700,0.00025294649292350663
Glyma.09G156400,0.0002529186585899547
Glyma.05G071500,0.00025268238416860345
Glyma.05G152700,0.0002524815928711635
Glyma.12G094600,0.0002522312731464327
Glyma.20G094100,0.00025183050368349816
Glyma.18G294300,0.0002495156496879765
Glyma.02G110600,0.00024867400621598215
Glyma.09G270832,0.00024864386231776206
Glyma.06G214600,0.00024736158515821337
Glyma.08G230500,0.0002471477128155777
Glyma.06G217900,0.00024687958390904355
Glyma.04G184850,0.0002459541629615542
Glyma.13G142700,0.00024562436603244405
Glyma.04G024400,0.0002451156406805674
Glyma.05G053050,0.0002450508730007827
Glyma.01G032800,0.0002439131502525295
Glyma.06G221500,0.00024370329259885748
Glyma.15G258650,0.00024348154154531877
Glyma.03G026975,0.00024284769805311396
Glyma.20G114200,0.00024174020158896053
Glyma.17G067850,0.00024123143088737562
Glyma.14G208700,0.00024067385869339743
Glyma.05G071400,0.00023965448686460254
Glyma.20G035800,0.00023921821231315463
Glyma.13G287600,0.00023879082370752063
Glyma.07G217700,0.0002382684931078716
Glyma.09G026400,0.0002380875807814847
Glyma.13G052700,0.0002376623690680064
Glyma.10G114800,0.0002371717696872563
Glyma.18G182350,0.00023689879091460321
Glyma.20G174700,0.00023679642605216103
Glyma.17G189000,0.00023669735088139657
Glyma.U031425,0.00023656281258773845
Glyma.07G171700,0.00023612588186541954
Glyma.09G158000,0.00023606044044461162
Glyma.06G266200,0.00023547484815364435
Glyma.U031124,0.00023523653200994415
Glyma.02G234450,0.0002351556560404119
Glyma.17G046050,0.0002349937477092966
Glyma.08G228650,0.00023482685429453747
Glyma.20G027350,0.00023471239251585585
Glyma.03G163400,0.0002336403254183287
Glyma.02G044900,0.00023316098114243265
Glyma.U043950,0.0002331558854114697
Glyma.20G001900,0.00023310742177646627
Glyma.11G065800,0.00023298551844213846
Glyma.13G184400,0.00023223317231251442
Glyma.07G220450,0.0002317805780371281
Glyma.19G034500,0.00023175584595667563
Glyma.10G093851,0.00023145611422946275
Glyma.01G103450,0.00023123314132954826
Glyma.17G093966,0.00023116856857570704
Glyma.02G039800,0.00023084415852015475
Glyma.10G085600,0.0002307087079168571
Glyma.03G239700,0.00022998970279724162
Glyma.08G110901,0.00022994963891545032
Glyma.19G081951,0.00022868116323332486
Glyma.17G177400,0.00022866549982722298
Glyma.16G007100,0.00022816406714221637
Glyma.16G029100,0.00022809003193580802
Glyma.10G253700,0.00022755244775131848
Glyma.08G358500,0.0002272623081080335
Glyma.09G277900,0.00022698100592065843
Glyma.08G079950,0.00022631615959463097
Glyma.04G237700,0.000225929426530668
Glyma.U043900,0.00022589925785866113
Glyma.18G232700,0.00022586563828063059
Glyma.14G083850,0.0002257884668532956
Glyma.06G260200,0.00022566254001912933
Glyma.08G278300,0.00022552155475138725
Glyma.07G081700,0.00022551735010206645
Glyma.13G226100,0.00022533339771123822
Glyma.07G223800,0.0002252208647997582
Glyma.06G223100,0.0002250835005799797
Glyma.19G058200,0.00022503131170744598
Glyma.16G164200,0.00022474841263376403
Glyma.17G256000,0.00022393535849780848
Glyma.17G035600,0.00022376279026659166
Glyma.07G113200,0.00022309041112412702
Glyma.08G255600,0.00022297576305324286
Glyma.15G163000,0.00022273675071830294
Glyma.04G098300,0.00022233270278463225
Glyma.13G075500,0.0002221314276588803
Glyma.03G133100,0.00022203624897755445
Glyma.07G219400,0.00022102839256930466
Glyma.19G097900,0.000220690381070845
Glyma.12G237100,0.00022051687917439567
Glyma.09G208650,0.00022032825723592854
Glyma.05G099300,0.00022005510536231106
Glyma.11G085000,0.00021999791243601703
Glyma.05G022600,0.00021986578288064578
Glyma.07G138500,0.00021918221136877028
Glyma.04G187100,0.0002191245137213177
Glyma.03G176300,0.00021910496472246865
Glyma.20G029000,0.000218997991419795
Glyma.08G341500,0.0002189032830779215
Glyma.14G187650,0.0002185995867098869
Glyma.13G068600,0.00021850111727345027
Glyma.11G159500,0.000218481769433364
Glyma.18G010100,0.00021823030932986525
Glyma.15G020400,0.0002179845534451526
Glyma.09G142666,0.00021722298940871873
Glyma.11G163200,0.00021707518352004059
Glyma.16G047700,0.0002169197512789999
Glyma.01G147500,0.0002165269849167087
Glyma.05G087800,0.00021650578801933541
Glyma.08G254850,0.00021632487806263126
Glyma.13G276200,0.0002162492190087361
Glyma.02G084800,0.0002162452781027365
Glyma.02G239100,0.00021581384706089446
Glyma.16G099151,0.00021575014452166968
Glyma.06G158466,0.00021564540586527307
Glyma.20G181300,0.00021562709412849726
Glyma.16G145600,0.00021529455508152256
Glyma.06G275300,0.00021528240778134072
Glyma.02G087200,0.00021485235456753036
Glyma.20G196201,0.00021471806363090399
Glyma.12G112400,0.00021391734941282224
Glyma.06G254600,0.0002135773344662048
Glyma.18G173900,0.00021347411628807762
Glyma.12G126200,0.00021329330882648078
Glyma.02G075500,0.000212943434095204
Glyma.07G197300,0.00021269926492055184
Glyma.18G183000,0.00021240834873928138
Glyma.03G238800,0.00021224841286162564
Glyma.04G086300,0.0002120904926652447
Glyma.17G184200,0.00021198732525301638
Glyma.11G159900,0.00021150590859036426
Glyma.10G155300,0.0002113593403850443
Glyma.10G287250,0.00021133345669039353
Glyma.03G241500,0.00021104407677700554
Glyma.09G178600,0.00021095670760023965
Glyma.08G106600,0.0002107738554236261
Glyma.16G060100,0.00021037583396728843
Glyma.08G098300,0.0002097771769748416
Glyma.02G272100,0.00020958239350463267
Glyma.19G092500,0.00020956167575933036
Glyma.02G192400,0.0002092073464665356
Glyma.10G080900,0.00020810531827337872
Glyma.14G057900,0.00020804288208238104
Glyma.14G143300,0.00020802969499514041
Glyma.10G189900,0.00020767663210164545
Glyma.15G119150,0.0002076190652987685
Glyma.18G185900,0.000207471828121589
Glyma.07G148300,0.00020741883164944133
Glyma.15G117700,0.00020732854770323986
Glyma.09G174500,0.00020688116200123533
Glyma.09G090600,0.00020669269862294136
Glyma.16G081100,0.00020631274256658914
Glyma.04G144000,0.0002062379737347138
Glyma.04G118400,0.0002059536742992122
Glyma.06G316550,0.000205809474170603
Glyma.10G128151,0.00020571506245995862
Glyma.06G244750,0.00020545316128238531
Glyma.03G025800,0.0002047903227632558
Glyma.03G071800,0.00020454413387029663
Glyma.02G278101,0.00020414090251517962
Glyma.05G208300,0.00020404074477029937
Glyma.05G072000,0.00020402887887927064
Glyma.08G269800,0.00020374803925108924
Glyma.15G138066,0.00020367431999692673
Glyma.05G152600,0.00020355021306628796
Glyma.13G207600,0.00020338331718686677
Glyma.14G162451,0.00020304648161601716
Glyma.16G152133,0.00020276432551530148
Glyma.03G146850,0.0002026321774375242
Glyma.09G108384,0.00020252378021843435
Glyma.17G182451,0.00020235073253679233
Glyma.09G047800,0.00020228811689067028
Glyma.14G048900,0.00020205317531735376
Glyma.08G110500,0.00020188186837806564
Glyma.17G095900,0.000201623688326474
Glyma.10G261200,0.00020135146384085389
Glyma.16G054400,0.00020125806977866692
Glyma.12G234066,0.00020119779604805264
Glyma.18G105950,0.00020099968018375856
Glyma.18G156700,0.0002007045205191939
Glyma.06G208000,0.0002005975322154581
Glyma.18G055600,0.0002005408046973383
Glyma.14G040100,0.00020045377253117733
Glyma.12G142600,0.00020043997124161964
Glyma.05G094600,0.00019984210987140198
Glyma.02G029400,0.00019978344303163927
Glyma.12G112700,0.00019972300608382863
Glyma.08G312700,0.00019970377562673794
Glyma.08G278101,0.00019965814556111136
Glyma.11G123350,0.00019954866141267533
Glyma.18G148700,0.00019930630432365583
Glyma.11G070300,0.0001991682424147499
Glyma.14G163302,0.00019899264942840628
Glyma.15G226850,0.00019884087510414986
Glyma.11G033700,0.00019875951317388578
Glyma.12G141900,0.00019868889308171666
Glyma.06G272300,0.0001984769961443354
Glyma.20G226050,0.00019791205521386482
Glyma.17G097300,0.00019776428153420013
Glyma.03G073756,0.00019759998643423607
Glyma.13G120100,0.0001969805214547029
Glyma.13G081200,0.00019629188705550264
Glyma.08G358000,0.0001962543340636242
Glyma.08G353500,0.00019609901519281294
Glyma.19G100900,0.00019584109371933233
Glyma.04G068951,0.00019554121972878386
Glyma.15G140101,0.00019546049224152096
Glyma.19G054201,0.00019521381112550115
Glyma.09G096400,0.0001951817387071971
Glyma.20G118800,0.0001950718410147699
Glyma.04G113400,0.00019492605085758574
Glyma.19G250500,0.000194755909944693
Glyma.18G147800,0.0001947242381342089
Glyma.12G137301,0.00019462119823825537
Glyma.06G226451,0.00019433368724254712
Glyma.03G083900,0.00019415513226298797
Glyma.06G288800,0.00019411350165652293
Glyma.12G001350,0.00019408547068271005
Glyma.09G116800,0.00019405674940918576
Glyma.17G248000,0.0001938430512084445
Glyma.07G243500,0.00019368154556017106
Glyma.14G133850,0.00019301309995052964
Glyma.16G075350,0.0001929030451457015
Glyma.08G180600,0.00019279510648127285
Glyma.09G142800,0.0001926267971977982
Glyma.10G008600,0.00019225476994671204
Glyma.08G179350,0.00019209999697410878
Glyma.07G236900,0.00019180024280755076
Glyma.06G255950,0.00019151620643022906
Glyma.20G146200,0.00019142881744101768
Glyma.14G121550,0.00019106007001516018
Glyma.06G271000,0.0001907178122582924
Glyma.09G194500,0.00019046111956205576
Glyma.09G023000,0.00019044157226821796
Glyma.14G100400,0.0001903001027414515
Glyma.16G017500,0.00019020273845501458
Glyma.19G083300,0.00019019361960717905
Glyma.08G346600,0.0001898575386511812
Glyma.10G250300,0.00018968278644636787
Glyma.10G251050,0.0001896465894987921
Glyma.18G242400,0.0001892403043817966
Glyma.01G092201,0.0001891187380591877
Glyma.18G210950,0.00018879246413200048
Glyma.02G076300,0.00018876789085005944
Glyma.10G117950,0.00018847702182336814
Glyma.15G205700,0.0001881238434276859
Glyma.12G034500,0.0001880845793699104
Glyma.06G081950,0.0001879910741642024
Glyma.17G163233,0.00018798867450040658
Glyma.15G206233,0.00018778648877345927
Glyma.03G146800,0.00018771561067489677
Glyma.13G252300,0.00018764958975268526
Glyma.11G137033,0.0001876094324151035
Glyma.14G081300,0.0001875547247454748
Glyma.07G101866,0.00018707705973286957
Glyma.13G228350,0.00018700220811526517
Glyma.08G330000,0.00018699967719917104
Glyma.12G155300,0.00018696774036638288
Glyma.12G151850,0.0001867364155933573
Glyma.09G055100,0.000186724414672278
Glyma.11G065600,0.00018665973110055113
Glyma.06G221650,0.00018664354397065176
Glyma.15G011900,0.00018657069727360558
Glyma.20G215600,0.0001863591331483606
Glyma.13G200200,0.00018635818288333748
Glyma.01G036600,0.00018629963287844533
Glyma.11G192966,0.0001860701975828007
Glyma.06G195666,0.0001859639820976358
Glyma.19G080100,0.00018559606764824196
Glyma.08G259900,0.0001855246213550801
Glyma.08G031300,0.00018529513394257094
Glyma.13G223600,0.0001846757257410893
Glyma.06G125150,0.00018459009490839459
Glyma.03G168000,0.00018442295601024694
Glyma.06G146632,0.00018441854853446513
Glyma.14G095600,0.0001842612199975962
Glyma.06G213125,0.00018425722817042966
Glyma.07G113000,0.0001841349604327565
Glyma.19G205600,0.00018406724634337902
Glyma.17G149700,0.00018405382909675725
Glyma.18G060250,0.0001839087907668102
Glyma.08G350400,0.0001838690876842882
Glyma.14G164501,0.00018359246062069203
Glyma.14G142400,0.00018341974868450766
Glyma.07G006750,0.00018315785857816067
Glyma.16G032100,0.00018302433384227484
Glyma.10G093700,0.00018282606640728256
Glyma.10G249400,0.00018279743774256445
Glyma.03G094400,0.0001824943864429428
Glyma.04G085700,0.0001824241743657709
Glyma.13G093332,0.00018217941143199942
Glyma.09G094000,0.0001821705088871373
Glyma.16G036700,0.00018209012301740254
Glyma.07G158801,0.000182082727536652
Glyma.02G195700,0.00018205311036725212
Glyma.07G209666,0.00018178932997714906
Glyma.11G257000,0.00018169834898815567
Glyma.19G081800,0.00018160871487821062
Glyma.17G159400,0.0001814008525487783
Glyma.11G070500,0.00018133208691318694
Glyma.18G198100,0.00018109337609709518
Glyma.06G121700,0.00018061364666824883
Glyma.13G080950,0.00018045553381353804
Glyma.02G307600,0.00018041724480998112
Glyma.14G068400,0.00018013906238817948
Glyma.16G117251,0.00017965538729786896
Glyma.08G135850,0.00017932957425322398
Glyma.07G134200,0.00017921983267217098
Glyma.15G154800,0.00017919904645256012
Glyma.01G154800,0.00017870193386272253
Glyma.14G134000,0.0001785955786826475
Glyma.20G035700,0.00017841323813308583
Glyma.13G046300,0.00017829402558086578
Glyma.09G167700,0.00017817480081725037
Glyma.11G218150,0.0001780281237098956
Glyma.18G086700,0.00017801981701355565
Glyma.02G180700,0.00017767548740175873
Glyma.08G251800,0.00017758455724200585
Glyma.U044700,0.00017747554197876332
Glyma.19G157750,0.00017746855723049147
Glyma.16G048350,0.0001773678149176342
Glyma.03G164900,0.00017727742353025553
Glyma.06G226900,0.00017718633331115585
Glyma.10G087200,0.00017707623828199792
Glyma.U006701,0.00017697324839485566
Glyma.03G187950,0.00017684085254588786
Glyma.05G026500,0.00017679452691975547
Glyma.05G120900,0.0001767132219398322
Glyma.06G134400,0.00017662233877130363
Glyma.09G108314,0.00017631986854246758
Glyma.17G022050,0.00017626865900034227
Glyma.01G050700,0.00017599134345279107
Glyma.13G328800,0.0001759291871664353
Glyma.10G085200,0.00017584509339253415
Glyma.11G184100,0.00017565444582899416
Glyma.02G195300,0.00017561939175786038
Glyma.15G120200,0.00017547867212922355
Glyma.20G047500,0.0001754426626984605
Glyma.09G056950,0.00017531500513397525
Glyma.12G012266,0.00017523134775444346
Glyma.01G240300,0.0001751685304889938
Glyma.20G196400,0.00017509851874575858
Glyma.15G152850,0.00017499902809168966
Glyma.13G309100,0.00017492026041637167
Glyma.08G327800,0.00017459745876950044
Glyma.13G043950,0.00017452510563854197
Glyma.08G081200,0.0001743282462092778
Glyma.06G315100,0.00017415013569689136
Glyma.11G167501,0.00017404860888181527
Glyma.06G247000,0.00017403543064260747
Glyma.01G128750,0.0001740346771027204
Glyma.03G034809,0.00017397570048773782
Glyma.11G252800,0.0001738734091008184
Glyma.06G231400,0.0001738557670590217
Glyma.10G064300,0.00017375314595086675
Glyma.18G155550,0.0001737044596801055
Glyma.17G083900,0.0001734128401421813
Glyma.06G197100,0.00017340796723426262
Glyma.16G186051,0.0001734004653081448
Glyma.07G176000,0.00017311288742848324
Glyma.14G028650,0.00017309459479506058
Glyma.17G153250,0.00017298811299423366
Glyma.10G161850,0.00017285718234247326
Glyma.15G231400,0.00017274096354237802
Glyma.18G127801,0.00017269723892448008
Glyma.18G014250,0.00017259123733674034
Glyma.10G006600,0.0001725732389600275
Glyma.08G095950,0.0001723564503951619
Glyma.14G080000,0.00017212885233748254
Glyma.20G140200,0.00017212137932563008
Glyma.10G037100,0.00017209017731428065
Glyma.15G264200,0.00017189928470870213
Glyma.02G309700,0.00017182314548554658
Glyma.06G106400,0.00017168457801895688
Glyma.20G195450,0.00017167952344383487
Glyma.06G168200,0.00017165393078134232
Glyma.02G128250,0.0001716435531467034
Glyma.16G193400,0.00017151786413132107
Glyma.12G165800,0.00017148760852038738
Glyma.10G062300,0.0001712821878006219
Glyma.15G229602,0.00017125643285074562
Glyma.08G287866,0.0001712542763436042
Glyma.07G007350,0.000171137274891579
Glyma.18G076900,0.00017102783442733336
Glyma.11G163600,0.00017085481947153082
Glyma.18G197850,0.00017059153758504253
Glyma.01G162400,0.00017053782293150187
Glyma.06G126350,0.00017038691550245753
Glyma.19G070100,0.0001701864807338227
Glyma.08G250700,0.00017017217401135362
Glyma.01G141800,0.0001700605461164353
Glyma.09G193451,0.00016993649228917907
Glyma.02G243100,0.0001698424853101333
Glyma.08G110460,0.00016976655165484584
Glyma.18G191100,0.00016963912034429092
Glyma.10G206400,0.0001695486444151605
Glyma.07G065200,0.00016934741393323107
Glyma.08G275250,0.00016922057191666158
